Date,Open,High,Low,Close,Adj Close,Volume
31-01-2019,68.449997,72,67.900002,71.300003,65.622047,7442257
01-02-2019,71.5,72.300003,70.25,71.5,65.806114,3343602
04-02-2019,71,71.150002,69.550003,70.550003,64.931778,3028680
05-02-2019,70.25,71.75,69.25,69.900002,64.333542,2916745
06-02-2019,69.800003,70.900002,68.400002,70.400002,64.793716,3066537
07-02-2019,70.400002,71.400002,69.150002,69.599998,64.057426,3536220
08-02-2019,69.050003,70.349998,68.050003,68.75,63.27512,2124482
11-02-2019,68.449997,68.449997,65.150002,65.550003,60.329948,7041255
12-02-2019,65.650002,67.25,65.5,66.300003,61.020222,4213698
14-02-2019,65.800003,67.849998,65.099998,67.550003,62.170677,6828282
15-02-2019,67.300003,70.199997,66.449997,69.199997,63.68927,11110591
18-02-2019,69.199997,69.5,65.050003,65.349998,60.14587,6717626
19-02-2019,65.900002,67.150002,65.650002,65.900002,60.652077,2892850
20-02-2019,66.449997,67.949997,65.800003,66.900002,61.572441,5950455
21-02-2019,67.699997,68.150002,66.849998,67.449997,62.07864,3283026
22-02-2019,67.5,67.949997,66.75,67.099998,61.756508,3078805
25-02-2019,67.099998,67.449997,66.400002,66.550003,61.25032,3161336
26-02-2019,66.300003,67.150002,64.050003,66.150002,60.882164,10552247
27-02-2019,66.550003,67.949997,65.150002,65.5,60.283924,4724311
28-02-2019,65.900002,66.25,65.099998,65.449997,60.237907,9665743
01-03-2019,66,67.75,65.599998,67.050003,61.710499,11001198
05-03-2019,67.849998,69.650002,67.199997,69.150002,63.643261,13327374
06-03-2019,70,72.150002,69.199997,71.300003,65.622047,11046556
07-03-2019,73,73.949997,70.349998,70.550003,64.931778,12534795
08-03-2019,70.449997,70.75,68.849998,70,64.425575,6200799
11-03-2019,71.199997,72.099998,70.300003,71.699997,65.990189,5319324
12-03-2019,72.099998,74,71.949997,73.349998,67.508789,8901828
13-03-2019,73,74.449997,72.150002,73.800003,67.922966,7408808
14-03-2019,74.150002,74.150002,72.75,73.050003,67.232689,3962991
15-03-2019,73,74.75,72.800003,73.800003,67.922966,7751928
18-03-2019,74.099998,74.699997,72.699997,73.050003,67.232689,5296795
19-03-2019,73.449997,74.300003,72.699997,73,67.186661,5567624
20-03-2019,73.199997,73.849998,71.699997,72.050003,66.312317,5050030
22-03-2019,73,73.800003,72,72.550003,66.772507,3913385
25-03-2019,72.449997,73.150002,70.550003,71.900002,66.174263,4332510
26-03-2019,72.449997,73,70.849998,71.300003,65.622047,3789439
27-03-2019,71.449997,72.900002,71.099998,71.400002,65.714081,4812399
28-03-2019,71.900002,72.650002,71.099998,71.550003,65.852142,9265724
01-04-2019,74.199997,76,73.699997,74.400002,68.475182,7267624
02-04-2019,75.5,77,73.099998,74.050003,68.153053,12971969
03-04-2019,74.550003,74.550003,71.050003,71.449997,65.760101,6417056
04-04-2019,71.5,72.400002,70.25,70.75,65.115845,6416069
05-04-2019,71,72.699997,70.5,71.949997,66.220291,7793935
08-04-2019,73,73.550003,70.75,71.900002,66.174263,8540124
09-04-2019,71.900002,73,70.75,72.599998,66.818527,7591689
10-04-2019,72.599998,73.199997,70.599998,70.900002,65.253906,6360330
11-04-2019,71.400002,73.150002,70.599998,72.699997,66.910553,9396530
12-04-2019,73.050003,74.599998,71.900002,73.25,67.416763,11615133
15-04-2019,73,73.199997,71.199997,71.349998,65.668068,11147566
16-04-2019,71.75,71.949997,71.099998,71.449997,65.760101,8590291
18-04-2019,71.75,71.75,70,70.550003,64.931778,7272249
22-04-2019,70,70.199997,69,69.199997,63.68927,7738634
23-04-2019,69.5,69.699997,68.099998,68.25,62.814938,4138151
24-04-2019,68.349998,68.5,67.5,67.800003,62.400768,7350305
25-04-2019,68,69.550003,67.400002,67.699997,62.308731,6836123
26-04-2019,68.099998,68.199997,67.150002,67.900002,62.492805,4838776
30-04-2019,67.900002,68.099998,66.550003,67.800003,62.400768,5128196
02-05-2019,67.550003,68.199997,66.25,66.599998,61.296326,8983855
03-05-2019,65.599998,68.150002,65.400002,66.949997,61.618454,10461436
06-05-2019,66.650002,67,65.599998,65.849998,60.606052,3484887
07-05-2019,66.5,66.5,64.099998,64.349998,59.225506,6153618
08-05-2019,64,64.800003,63.200001,64.5,59.363564,6615929
09-05-2019,64.099998,64.949997,63.900002,64.400002,59.271526,5987301
10-05-2019,64.400002,65.300003,63.599998,63.799999,58.719307,5801249
13-05-2019,63.799999,64.300003,61.75,62.599998,57.614864,5045201
14-05-2019,62,63.900002,61.5,63.200001,58.167088,5023042
15-05-2019,63.400002,63.599998,61,61.349998,56.464413,3881241
16-05-2019,61.599998,61.900002,60.849998,61.349998,56.464413,4252067
17-05-2019,61.400002,61.849998,60.849998,61.400002,56.510429,3714715
20-05-2019,63.400002,67.900002,63.25,65.75,60.514019,12597503
21-05-2019,66.349998,66.349998,63.599998,64.400002,59.271526,5274759
22-05-2019,64.5,65.050003,64.099998,64.800003,59.639675,10055230
23-05-2019,66,67.5,64.300003,64.599998,59.455601,8012364
24-05-2019,65,68,64.800003,67.699997,62.308731,7448138
27-05-2019,67.5,71,67.099998,70.800003,65.161865,7770706
28-05-2019,71.449997,71.449997,69.949997,70.550003,64.931778,10842080
29-05-2019,70.5,70.699997,68.199997,68.650002,63.183086,4104774
30-05-2019,68,71,67.800003,70.5,64.885757,4710748
31-05-2019,70.5,70.599998,68,68.800003,63.321133,7040284
03-06-2019,69,69.25,67.75,68.349998,62.906963,4792922
04-06-2019,67.5,68,66.449997,66.699997,62.57859,4864404
06-06-2019,66.75,66.949997,64.650002,65.099998,62.291534,4982307
07-06-2019,65,66.599998,64.050003,66.300003,63.43977,4984037
10-06-2019,66.650002,67.300003,65.949997,66.550003,63.678986,4586585
11-06-2019,66.5,67.199997,66.050003,66.349998,63.487606,2979053
12-06-2019,66.550003,67.75,65.849998,66.25,63.391922,4196963
13-06-2019,66.099998,66.349998,65.099998,65.849998,63.009178,10026686
14-06-2019,66,66.949997,64.900002,65.150002,62.339378,7474667
17-06-2019,65.550003,65.550003,63.599998,64.5,61.717419,6489309
18-06-2019,64.25,65.099998,63.900002,64.300003,61.526051,2523540
19-06-2019,65.199997,65.349998,63.200001,63.5,60.760559,6911446
20-06-2019,63.5,64.849998,63,64.599998,61.813103,3388105
21-06-2019,64.599998,65.5,64.099998,65.25,62.435062,7069181
24-06-2019,65,65.699997,64.5,65.050003,62.243694,3456625
25-06-2019,65,67.550003,64.75,66.300003,63.43977,8164192
26-06-2019,67,69.5,66.699997,68.550003,65.592705,7878180
27-06-2019,68.550003,69.300003,68.349998,68.650002,65.688385,3985838
28-06-2019,68.849998,70.199997,68.099998,69,66.023285,6407062
01-07-2019,69.349998,71,68.150002,70.699997,67.64994,6683580
02-07-2019,71.050003,73.400002,70.150002,73.099998,69.946404,20164926
03-07-2019,73.400002,74.150002,71.5,73.849998,70.664047,13757355
04-07-2019,73.5,74.050003,71.800003,72.150002,69.037392,4570483
05-07-2019,72.150002,72.5,70.199997,70.599998,67.55426,4542388
08-07-2019,70.199997,70.400002,67.349998,68.599998,65.640541,5025170
09-07-2019,68.199997,69.050003,67.849998,68.5,65.544861,4835452
10-07-2019,68.949997,69.099998,66.099998,66.349998,63.487606,6342661
11-07-2019,67,67.75,66.650002,67.400002,64.492317,3017441
12-07-2019,67.650002,69.050003,67.199997,68.150002,65.209961,5451127
15-07-2019,68.550003,69.150002,67,68.550003,65.592705,5917414
16-07-2019,68.599998,69.400002,67.550003,67.949997,65.018578,4176351
17-07-2019,68.099998,69.699997,68,69.050003,66.071129,5283091
18-07-2019,69.650002,70,66.099998,66.349998,63.487606,6841872
19-07-2019,66.349998,67.300003,65.199997,66.550003,63.678986,6236877
22-07-2019,66.699997,67.300003,65.5,67.099998,64.205254,3031714
23-07-2019,67.199997,67.949997,66.050003,66.25,63.391922,4302826
24-07-2019,66.400002,66.599998,63,63.849998,61.095459,12131637
25-07-2019,64,64.300003,61.25,61.549999,58.894684,10579797
26-07-2019,61.299999,63.150002,60.950001,62.299999,59.612328,5026025
29-07-2019,62.349998,63.25,61.150002,61.400002,58.75116,8028637
30-07-2019,61.950001,61.950001,58.400002,58.900002,56.359009,8542201
31-07-2019,58.900002,60.799999,57.849998,60.549999,57.937824,8823980
01-08-2019,60.299999,60.849998,58.5,59.75,57.172337,6467008
02-08-2019,58.900002,60.450001,57.75,59.150002,56.598225,9264426
05-08-2019,58.5,58.950001,57.349998,57.900002,55.402149,4471359
06-08-2019,58.049999,59.950001,58.049999,59.299999,56.741753,5274512
07-08-2019,59.400002,60.200001,58.650002,59.049999,56.502537,5497938
08-08-2019,59.200001,59.450001,57.150002,57.75,55.258617,16880937
09-08-2019,58.200001,59.700001,56.75,57.5,55.019402,12338857
13-08-2019,58,58,55.400002,55.75,53.344902,9698903
14-08-2019,56.299999,56.400002,54.700001,55.5,53.105686,7587853
16-08-2019,55.599998,56.349998,54.049999,56.099998,53.679802,5629413
19-08-2019,56.150002,58.099998,56.150002,57.25,54.78019,5798705
20-08-2019,57.25,57.450001,54.049999,56,53.584114,8336718
21-08-2019,56,56,50.349998,51.099998,48.895504,20675582
22-08-2019,51.400002,55.75,50.950001,53.400002,51.096283,20698816
23-08-2019,53.450001,55.799999,52.200001,54.5,52.148827,11745308
26-08-2019,54.849998,56.450001,53.849998,55.950001,53.536274,7338648
27-08-2019,56.099998,56.700001,55.099998,55.349998,52.962154,11904371
28-08-2019,55.400002,55.849998,53.75,55.450001,53.057842,7447749
29-08-2019,54.849998,55.950001,54.400002,55.5,53.105686,7509337
30-08-2019,55.5,57,55,56.75,54.301758,8245510
03-09-2019,55.099998,56.150002,53.700001,53.849998,51.526867,7278914
04-09-2019,53.900002,54.599998,53,54.099998,51.766083,7314423
05-09-2019,54.099998,55.700001,53.900002,55.299999,52.914314,5761504
06-09-2019,56,59.25,55.200001,58.200001,55.689209,10295942
09-09-2019,58.900002,61.75,57.75,60.400002,57.794296,13876046
11-09-2019,59,61.700001,59,61.200001,58.559784,9565117
12-09-2019,62,65.099998,61.650002,63.900002,61.143303,33622571
13-09-2019,64.25,64.75,62.5,64.300003,61.526051,10918356
16-09-2019,63.799999,64.5,63.200001,64.400002,61.621731,10435287
17-09-2019,64.599998,64.650002,63.5,63.950001,61.191147,12557507
18-09-2019,64.050003,64.5,63.049999,64.050003,61.286835,10420154
19-09-2019,64.099998,65.099998,63.599998,64.75,61.956635,18037975
20-09-2019,65.150002,68.5,64.099998,67.050003,64.157417,18160706
23-09-2019,67.75,68.849998,65.650002,67.199997,64.300934,13710399
24-09-2019,67.699997,67.949997,65.349998,66.400002,63.53545,7243291
25-09-2019,65.400002,65.949997,62.849998,63.799999,61.047619,16576534
26-09-2019,64.099998,64.25,62.799999,63.650002,60.904087,10135989
27-09-2019,63.700001,64,61.900002,62.099998,59.420956,5874118
30-09-2019,62.5,62.799999,61,62.5,59.803703,7001421
01-10-2019,62.5,62.849998,58.75,59.349998,56.789593,9081992
03-10-2019,58.950001,59.75,58.599998,59.349998,56.789593,5139225
04-10-2019,59.799999,59.950001,57.799999,58,55.497833,4218735
07-10-2019,58.25,59,56.75,58.200001,55.689209,8486582
09-10-2019,58.5,61.75,58.049999,61.450001,58.799,12749464
10-10-2019,61.099998,62.099998,60.400002,61.599998,58.942524,7059183
11-10-2019,62,62,60.700001,61.099998,58.464096,6976429
14-10-2019,60.75,61.599998,59.549999,59.799999,57.220181,4814837
15-10-2019,60,60.299999,59.150002,59.75,57.172337,4933745
16-10-2019,60,60.049999,57.799999,58.099998,55.593517,7716452
17-10-2019,58.150002,60.200001,57.599998,59.849998,57.268024,11906599
18-10-2019,60,60.5,59.200001,59.950001,57.363708,10786215
22-10-2019,59.849998,60.700001,58.849998,59.200001,56.646065,8748155
23-10-2019,59.549999,62.25,59.25,61.099998,58.464096,9254939
24-10-2019,61.5,61.5,58.5,59.150002,56.598225,5162218
25-10-2019,59.650002,59.650002,57.25,57.599998,55.115089,4657499
27-10-2019,58.450001,58.599998,57.650002,58.150002,55.641365,674171
29-10-2019,58.5,59.299999,57.900002,58.450001,55.928421,14361888
30-10-2019,58.700001,59,58.25,58.599998,56.071949,4477801
31-10-2019,58.900002,59.700001,58.400002,59.299999,56.741753,8154223
01-11-2019,59.599998,60.299999,59.150002,59.5,56.933125,6997405
04-11-2019,59.75,60.799999,59.200001,59.700001,57.124496,9648773
05-11-2019,60.099998,60.150002,58.450001,58.700001,56.167637,5308306
06-11-2019,58.700001,59.25,57.900002,58.900002,56.359009,8233444
07-11-2019,59.400002,59.400002,57.5,58.75,56.215481,9181608
08-11-2019,59.549999,60.349998,58.650002,59.549999,56.980965,25224076
11-11-2019,60.799999,60.799999,56.599998,57.5,55.019402,24360351
13-11-2019,57.849998,57.950001,55.049999,55.400002,53.010002,10060059
14-11-2019,55.299999,55.950001,54.349998,54.650002,52.292358,6076033
15-11-2019,55,55.450001,54.200001,54.5,52.148827,5676494
18-11-2019,54.5,56.599998,54.5,55.950001,53.536274,7099868
19-11-2019,56,56.299999,55.349998,55.75,53.344902,3922027
20-11-2019,55.650002,55.849998,55.099998,55.400002,53.010002,4758920
21-11-2019,55.349998,56.200001,54.549999,54.849998,52.483727,7025549
22-11-2019,55.200001,55.75,54.700001,55.150002,52.770786,8206981
25-11-2019,55.150002,56.099998,55.150002,55.950001,53.536274,5254263
26-11-2019,56.25,57.099998,55.400002,56.650002,54.206078,13251685
27-11-2019,57,57.5,56.549999,56.799999,54.349602,6969108
28-11-2019,56.599998,56.799999,55.700001,56.450001,54.014702,12572613
29-11-2019,56.799999,58.950001,56.549999,57.349998,54.875874,13401893
02-12-2019,57.349998,57.400002,55.549999,56.349998,53.919018,12052254
03-12-2019,56.5,56.5,55,55.450001,53.057842,5536309
04-12-2019,55,56.150002,54.900002,55.849998,53.440586,3605231
05-12-2019,56.150002,56.150002,55.25,55.799999,53.392742,7119298
06-12-2019,57.349998,57.349998,53.200001,53.5,51.191967,14587403
09-12-2019,53.5,54.650002,52.25,52.450001,50.187263,8338162
10-12-2019,52.700001,53.75,51.049999,51.400002,49.182564,18892627
11-12-2019,51.150002,53.099998,51.150002,52.799999,50.522167,7113895
12-12-2019,52.700001,53.75,52.549999,53.349998,51.048439,5730574
13-12-2019,53.599998,54.599998,52.900002,54,51.670399,13996578
16-12-2019,54.150002,55.549999,54.049999,55,52.627258,13368024
17-12-2019,55,56.200001,54.650002,56.049999,53.631958,7255855
18-12-2019,56.25,56.25,54.799999,55.5,53.105686,5634510
19-12-2019,54.950001,56.049999,54.549999,55.700001,53.297058,6911871
20-12-2019,55.650002,56.099998,55.25,55.450001,53.057842,5836678
23-12-2019,55,56,55,55.75,53.344902,6340544
24-12-2019,56.450001,56.650002,55.75,56.099998,53.679802,7649247
26-12-2019,56,56.549999,55,55.150002,52.770786,4026238
27-12-2019,55.299999,56.299999,55.299999,56.099998,53.679802,2983035
30-12-2019,55.900002,56.700001,55.700001,56.450001,54.014702,3198070
31-12-2019,56.5,56.900002,56.299999,56.5,54.062546,3504310
01-01-2020,56.799999,57.849998,56.650002,57.599998,55.115089,3878107
02-01-2020,57.900002,58.150002,56.799999,58,55.497833,12142359
03-01-2020,58,58.549999,57.299999,57.75,55.258617,9746134
06-01-2020,57.049999,57.5,55.950001,56.75,54.301758,3833784
07-01-2020,57.099998,57.549999,56.049999,56.599998,54.15823,3974582
08-01-2020,56,56.75,55.700001,56.25,53.82333,3078686
09-01-2020,56.549999,58.200001,56.549999,57.799999,55.306461,6282472
10-01-2020,57.75,59.5,57.349998,58.950001,56.406853,10571670
13-01-2020,59.200001,59.849998,58.849998,59.400002,56.837437,5570014
14-01-2020,59.5,60.349998,59.200001,60.200001,57.602924,5841008
15-01-2020,60.299999,61.099998,59.900002,60.900002,58.272728,5808570
16-01-2020,61.099998,61.349998,60.349998,61,58.368412,14551255
17-01-2020,61.099998,62.099998,60.799999,61.549999,58.894684,6414265
20-01-2020,61.549999,61.700001,59.900002,60.25,57.650768,8384043
21-01-2020,59.599998,60.299999,59.349998,59.549999,56.980965,6250007
22-01-2020,59.900002,60,58.900002,59.150002,56.598225,8871316
23-01-2020,59,60.25,58.900002,60.150002,57.55508,8476777
24-01-2020,60,61.950001,59.75,61.200001,58.559784,6085340
27-01-2020,60.799999,62,60.349998,60.700001,58.081352,7343803
28-01-2020,60.700001,61.799999,60.25,60.75,58.129196,7799785
29-01-2020,61.349998,62,60.400002,60.900002,58.272728,5292349
30-01-2020,60.650002,61.549999,59,60.299999,57.698608,15197956
31-01-2020,60.5,60.599998,57.599998,58.099998,55.593517,7977888
03-02-2020,55.099998,56.400002,54.650002,54.900002,52.53157,5011428
04-02-2020,55.299999,56.799999,54.599998,56.400002,53.966858,8418747
05-02-2020,56.900002,57.349998,56.150002,57.200001,54.732346,4115182
06-02-2020,57.049999,58.200001,56.849998,57.700001,55.210777,3658979
07-02-2020,57.400002,58.200001,57.349998,58,55.497833,3340932
10-02-2020,57.700001,58.150002,55.950001,56.950001,54.49313,3640927
11-02-2020,57,57.849998,56.849998,57.650002,55.162937,3188511
12-02-2020,57.799999,58.25,55.75,56,53.584114,4132841
13-02-2020,55.849998,55.950001,54.75,55.299999,52.914314,6687073
14-02-2020,55.299999,55.599998,53.549999,53.799999,51.479023,7158438
17-02-2020,53.900002,53.950001,51.5,51.75,49.517464,5167878
18-02-2020,51.75,51.950001,50.599998,51.549999,49.326092,5096324
19-02-2020,52,52.349998,50.799999,51.349998,49.134716,7216081
20-02-2020,51.849998,52.650002,50.900002,51.599998,49.373936,22312622
24-02-2020,51.5,52.650002,50.849998,51.849998,49.613152,8835835
25-02-2020,52.150002,52.950001,51.549999,51.700001,49.46962,7099808
26-02-2020,51.099998,51.150002,48.799999,49.349998,47.221001,22209900
27-02-2020,49.450001,49.650002,47.5,49.299999,47.173157,18385687
28-02-2020,47.700001,48.549999,46.049999,46.700001,44.685326,24044762
02-03-2020,47.099998,47.799999,43.25,43.799999,41.910435,17866454
03-03-2020,44.349998,45.049999,43.400002,44.400002,42.484547,11775256
04-03-2020,44.049999,45.25,43.349998,44.75,42.81945,8268039
05-03-2020,44.450001,45.799999,43.900002,44.25,42.341019,11568670
06-03-2020,43.299999,44.150002,41.450001,43.049999,41.192791,8034080
09-03-2020,42.049999,42.25,38.400002,39.75,38.035152,12055075
11-03-2020,39.400002,40.049999,37.799999,37.900002,36.264965,13031174
12-03-2020,36,41.349998,33.849998,40.349998,38.609268,41974955
13-03-2020,37.900002,42.799999,34.599998,42.150002,40.331619,36149525
16-03-2020,40.799999,41.450001,39.650002,40.450001,38.704956,11109146
17-03-2020,40.450001,42.549999,38.5,38.950001,37.269669,9356819
18-03-2020,39.549999,39.950001,34.700001,35.099998,33.585754,12710992
19-03-2020,33.200001,36.700001,32.75,34.200001,32.724586,11396652
20-03-2020,34.349998,37.5,34,36.700001,35.116734,12777728
23-03-2020,34.349998,35,31.200001,32.900002,31.480669,7631822
24-03-2020,33.150002,34.950001,31.200001,34.400002,32.915958,11652363
25-03-2020,34.299999,35.650002,34,35,33.490074,5874349
26-03-2020,35.349998,35.75,33.450001,35.200001,33.681446,11152198
